ORIGIN_AIRPORT,DESTINATION_AIRPORT,num_voli,mean_scheduled_time
LAX,SLC,5524,109.58653149891383
LAX,SMF,5503,83.38106487370526
LAX,SMX,247,56.54655870445344
LAX,STL,1462,215.74008207934335
LAX,TPA,604,274.86423841059604
LAX,TUS,2624,85.06364329268293
LBB,AUS,313,67.1405750798722
LBB,DAL,1549,65.29696578437702
LBB,DEN,600,96.05333333333333
LBB,DFW,682,70.96480938416423
LBB,IAH,1047,94.65711556829035
LBB,LAS,330,132.46969696969697
LBE,FLL,273,165.99267399267399
LBE,LAS,178,282.6685393258427
LBE,MCO,313,137.67731629392972
LBE,MYR,194,86.94845360824742
LBE,ORD,153,97.30065359477125
LBE,RSW,65,156.06153846153848
LBE,TPA,88,144.9090909090909
LCH,DFW,759,78.87220026350461
LCH,IAH,1059,52.30972615675165
LEX,ATL,2264,85.84540636042402
LEX,DFW,750,151.80266666666665
LEX,DTW,491,82.20773930753565
LEX,IAH,307,151.82410423452768
LEX,MSP,54,127.81481481481481
LEX,ORD,1950,91.21538461538462
LFT,ATL,1188,99.3493265993266
LFT,DEN,161,175.90062111801242
LFT,DFW,1565,89.15846645367412
LFT,IAH,2133,65.3258321612752
LGA,ATL,8048,162.43290258449304
LGA,BGR,54,85.55555555555556
LGA,BHM,452,163.63716814159292
LGA,BNA,2288,153.67132867132867
LGA,BOS,6798,74.71815239776404
LGA,BUF,368,96.41304347826087
LGA,CAE,404,142.35148514851485
LGA,CAK,488,103.54508196721312
LGA,CHO,365,89.12054794520547
LGA,CHS,142,143.51408450704224
LGA,CLE,2543,112.59418010224145
LGA,CLT,3594,127.71424596549805
LGA,CMH,1355,114.78154981549815
LGA,CVG,103,140.4271844660194
LGA,DAL,2499,240.47699079631852
LGA,DAY,370,119.53243243243243
LGA,DCA,4059,80.62576989406257
LGA,DEN,3231,272.4317548746518
LGA,DFW,4400,244.9075
LGA,DTW,4303,123.82547060190565
LGA,FLL,5217,189.73375503162737
LGA,GRR,209,132.57894736842104
LGA,GSO,1197,111.531328320802
LGA,HOU,894,249.43512304250558
LGA,IAD,182,83.96153846153847
LGA,IAH,2242,244.71944692239072
LGA,ILM,77,105.9090909090909
LGA,IND,151,141.18543046357615
LGA,JAX,92,164.15217391304347
LGA,LIT,69,163.94202898550725
LGA,MCI,683,208.3601756954612
LGA,MCO,3858,176.42068429237946
LGA,MDW,2138,154.56688493919552
LGA,MHT,126,72.57142857142857
LGA,MIA,6197,199.3403259641762
LGA,MKE,1171,152.36464560204954
LGA,MSN,141,161.0921985815603
LGA,MSP,2123,191.68535091851155
LGA,MSY,454,213.45374449339207
LGA,MYR,631,114.25198098256736
LGA,OMA,127,205.83464566929135
LGA,ORD,9343,161.8619287166863
LGA,ORF,470,93.16382978723404
LGA,PBI,2865,185.648167539267
LGA,PHL,178,68.30898876404494
LGA,PIT,171,103.57894736842105
LGA,PWM,54,86.88888888888889
LGA,RDU,1827,104.84510125889436
LGA,RIC,1315,97.86235741444867
LGA,ROC,172,89.72093023255815
LGA,RSW,754,201.3633952254642
LGA,SAV,422,150.718009478673
LGA,SDF,273,138.02197802197801
LGA,SRQ,425,190.82588235294116
LGA,STL,1555,171.76012861736334
LGA,SYR,69,76.52173913043478
LGA,TPA,1913,187.15995818086773
LGA,TYS,65,122.6923076923077
LGA,XNA,492,200.1361788617886
LGB,ANC,118,314.1864406779661
LGB,AUS,474,167.72151898734177
LGB,BOS,273,316.94871794871796
LGB,JFK,603,315.2752902155887
LGB,LAS,1135,66.79735682819383
LGB,OAK,994,77.56136820925553
LGB,PDX,749,137.5754339118825
LGB,SEA,787,157.1715374841169
LGB,SFO,992,82.27318548387096
LGB,SLC,1949,106.2267829656234
LGB,SMF,657,81.1400304414003
LHR,ATL,1,552.0
LHR,EWR,1,465.0
LHR,IAH,1,585.0
LHR,JFK,2,452.5
LHR,SEA,1,512.0
LIH,HNL,5848,33.04599863201094
LIH,LAX,1295,329.45714285714286
LIH,OAK,191,312.39267015706804
LIH,OGG,1321,45.43906131718395
LIH,PDX,101,329.2970297029703
LIH,PHX,337,357.59643916913944
LIH,SAN,199,329.41206030150755
LIH,SEA,560,343.42857142857144
LIH,SFO,431,311.42227378190256
LIH,SJC,190,310.0842105263158
LIM,EWR,1,416.0
LIT,ATL,1968,95.53201219512195
LIT,BWI,314,137.10191082802547
LIT,DAL,1005,66.86069651741293
LIT,DEN,596,146.31040268456377
LIT,DFW,1279,81.40813135261924
LIT,DTW,274,127.0948905109489
LIT,IAH,1767,91.26485568760611
LIT,LAS,333,204.6096096096096
LIT,LGA,70,151.84285714285716
LIT,MDW,325,98.07692307692308
LIT,ORD,1976,114.23582995951416
LIT,PHX,333,187.987987987988
LNK,ATL,321,136.26791277258567
LNK,DEN,755,93.28476821192054
LNK,MSP,381,79.58792650918635
LNK,ORD,1133,100.33539276257723
LRD,DFW,1249,86.39311449159328
LRD,IAH,905,75.58674033149171
LSE,MSP,484,58.71280991735537
LSE,ORD,1116,73.81989247311827
LWS,SLC,588,87.9625850340136
MAF,DAL,1498,66.29172229639519
MAF,DEN,1063,113.41580432737535
MAF,DFW,1106,73.14195298372513
MAF,HOU,1101,81.21707538601271
MAF,IAH,2030,88.18128078817735
MAF,LAS,556,136.91546762589928
MBS,DTW,440,52.29772727272727
MBS,MSP,74,99.41891891891892
MBS,ORD,1150,75.25391304347826
MCI,ABQ,315,126.2063492063492
MCI,ATL,3481,120.56621660442401
MCI,BNA,1090,87.14678899082568
MCI,BOS,587,175.1022146507666
MCI,BWI,793,144.96847414880202
MCI,CLT,1235,132.3684210526316
MCI,CVG,75,102.24
MCI,DAL,2145,89.96736596736596
MCI,DCA,633,139.53080568720378
MCI,DEN,2110,108.24691943127962
MCI,DFW,2522,101.30729579698652
MCI,DTW,1415,112.40636042402826
MCI,EWR,607,170.09719934102142
MCI,FLL,326,180.33742331288343
MCI,HOU,599,124.3906510851419
MCI,IAH,1681,124.99167162403332
MCI,IND,602,80.0
MCI,LAS,1604,184.59725685785537
MCI,LAX,975,214.62051282051283
MCI,LGA,678,169.51917404129793
MCI,MCO,902,160.78381374722838
MCI,MDW,2415,82.81159420289855
MCI,MIA,204,189.1764705882353
MCI,MKE,611,84.14893617021276
MCI,MSP,1900,82.72736842105263
MCI,MSY,331,113.98791540785498
MCI,OAK,296,228.17567567567568
MCI,ORD,2081,93.77847188851514
MCI,PDX,334,230.83832335329342
MCI,PHX,1820,171.28956043956043
MCI,SAN,481,205.50935550935552
MCI,SEA,488,228.25204918032787
MCI,SFO,574,242.36759581881532
MCI,SLC,611,160.93453355155484
MCI,STL,1203,56.63341645885287
MCI,TPA,490,152.4591836734694
MCO,ABQ,99,229.54545454545453
MCO,ACY,789,129.7401774397972
MCO,ALB,671,159.97764530551416
MCO,ATL,8172,96.09336759667156
MCO,AUS,997,166.63991975927783
MCO,BDL,1658,158.37756332931244
MCO,BHM,657,93.11263318112633
MCO,BNA,1399,114.44460328806291
MCO,BOS,2811,171.30771967271434
MCO,BQN,440,161.55
MCO,BUF,1515,154.37689768976898
MCO,BWI,3073,131.3875691506671
MCO,CAK,542,137.33394833948338
MCO,CLE,1379,145.97679477882522
MCO,CLT,2943,100.93374108053007
MCO,CMH,1044,132.41283524904213
MCO,CVG,887,128.23562570462232
MCO,DAL,1015,169.3793103448276
MCO,DAY,346,136.19942196531792
MCO,DCA,3320,127.18734939759037
MCO,DEN,2869,244.2561868246776
MCO,DFW,3774,174.59220985691573
MCO,DTW,2628,156.73249619482496
MCO,EWR,4728,160.2599407783418
MCO,FLL,666,62.288288288288285
MCO,FNT,336,161.07142857142858
MCO,GRR,305,161.7672131147541
MCO,HOU,1416,152.07627118644066
MCO,HPN,1217,159.10188989317996
MCO,IAD,1645,130.86200607902737
MCO,IAH,2601,152.62014609765475
MCO,ILG,61,137.91803278688525
MCO,IND,1280,142.41796875
MCO,ISP,1052,148.72623574144487
MCO,JFK,5282,157.89473684210526
MCO,LAS,940,304.67021276595744
MCO,LAX,2413,327.5503522585993
MCO,LBE,312,136.73397435897436
MCO,LGA,3857,155.8047705470573
MCO,MCI,905,175.060773480663
MCO,MDT,85,140.38823529411764
MCO,MDW,2537,168.6933385888845
MCO,MEM,381,127.18110236220473
MCO,MHT,692,168.4898843930636
MCO,MIA,3018,65.88734261100066
MCO,MKE,1251,172.8017585931255
MCO,MSP,1585,206.78422712933755
MCO,MSY,1148,107.38675958188153
MCO,OMA,132,193.6439393939394
MCO,ORD,4383,178.1679215149441
MCO,ORF,430,109.98837209302326
MCO,ORH,321,161.55140186915887
MCO,PHL,4820,144.003112033195
MCO,PHX,1284,283.7359813084112
MCO,PIT,1453,135.22023399862354
MCO,PSE,415,171.23614457831326
MCO,PVD,2005,159.34763092269327
MCO,RDU,975,98.70358974358975
MCO,RIC,683,112.45095168374817
MCO,ROC,394,157.89340101522842
MCO,SAN,505,316.9940594059406
MCO,SAT,495,172.57575757575756
MCO,SDF,367,124.40054495912807
MCO,SEA,438,372.93835616438355
MCO,SFO,796,356.9861809045226
MCO,SJU,3540,165.76468926553673
MCO,SLC,1238,286.49273021001613
MCO,STL,1524,148.4468503937008
MCO,SWF,331,162.82175226586102
MCO,SYR,335,159.63880597014926
MCO,TTN,477,144.34171907756814
MDE,EWR,1,309.0
MDT,ATL,953,126.77124868835257
MDT,CLT,124,100.56451612903226
MDT,DTW,519,94.6840077071291
MDT,MCO,85,143.9294117647059
MDT,ORD,1550,126.32
MDW,ABQ,654,186.8119266055046
MDW,ALB,661,111.3464447806354
MDW,ATL,4482,113.77487728692547
MDW,AUS,867,160.69780853517878
MDW,BDL,870,120.22988505747126
MDW,BHM,623,99.15730337078652
MDW,BNA,2039,81.04708190289358
MDW,BOI,63,220.0
MDW,BOS,1352,132.98076923076923
MDW,BUF,954,86.40985324947589
MDW,BWI,1918,107.93534932221064
MDW,CHS,542,120.59040590405904
MDW,CLE,1779,69.67116357504216
MDW,CLT,626,105.15974440894568
MDW,CMH,1790,66.42458100558659
MDW,DAL,1964,142.0061099796334
MDW,DCA,2777,105.91825711199135
MDW,DEN,2676,159.36883408071748
MDW,DSM,636,71.68238993710692
MDW,DTW,2767,68.90856523310444
MDW,EWR,1726,122.25376593279259
MDW,FLL,1145,177.24454148471617
MDW,GEG,62,230.0
MDW,GSP,618,95.21844660194175
MDW,HOU,2043,162.18306412139012
MDW,IAD,662,100.41540785498489
MDW,ICT,607,111.57331136738055
MDW,JAX,330,131.96969696969697
MDW,LAS,2719,235.3383596910629
MDW,LAX,1847,269.7509474824039
MDW,LGA,2117,124.52999527633443
MDW,LIT,323,101.84210526315789
MDW,MCI,2430,86.60905349794238
MDW,MCO,2557,155.37622213531483
MDW,MEM,615,99.15447154471545
MDW,MHT,863,123.99188876013905
MDW,MSP,2934,86.71608725289707
MDW,MSY,865,136.04046242774567
MDW,OAK,984,281.4786585365854
MDW,OKC,336,126.875
MDW,OMA,1671,85.70317175344105
MDW,ONT,323,259.953560371517
MDW,ORF,529,118.69565217391305
MDW,PDX,644,267.83385093167703
MDW,PHL,1838,114.30087051142546
MDW,PHX,2236,227.6319320214669
MDW,PIT,1721,78.15804764671702
MDW,PVD,870,127.34482758620689
MDW,RDU,1044,107.78256704980843
MDW,RNO,216,252.47685185185185
MDW,ROC,507,91.21301775147928
MDW,RSW,1167,167.22365038560412
MDW,SAN,1174,261.06899488926746
MDW,SAT,687,168.3697234352256
MDW,SDF,1138,65.7469244288225
MDW,SEA,1024,270.6640625
MDW,SFO,759,285.74440052700925
MDW,SJC,329,282.67477203647417
MDW,SLC,765,209.2562091503268
MDW,SMF,414,270.32608695652175
MDW,SNA,155,259.741935483871
MDW,STL,2105,64.87410926365796
MDW,TPA,1431,152.5017470300489
MDW,TUL,328,111.52439024390245
MDW,TUS,496,224.77822580645162
MEI,DFW,331,107.67673716012085
MEI,PIB,566,31.819787985865723
MEM,ATL,3094,84.0016160310278
MEM,BWI,382,124.75130890052355
MEM,CLT,678,100.1165191740413
MEM,CVG,106,83.17924528301887
MEM,DAL,467,87.77301927194861
MEM,DEN,746,156.7520107238606
MEM,DFW,853,100.10082063305978
MEM,DTW,400,115.15
MEM,EWR,956,162.52824267782427
MEM,HOU,619,101.38933764135703
MEM,IAD,71,125.33802816901408
MEM,IAH,1673,108.15421398684997
MEM,LAX,257,253.93385214007782
MEM,MCO,382,114.78795811518324
MEM,MDW,609,98.80131362889983
MEM,MIA,146,142.64383561643837
MEM,MSP,465,128.68172043010753
MEM,ORD,2141,114.04483886034564
MEM,SLC,55,197.01818181818183
MEM,TPA,333,106.53153153153153
MFE,DFW,1419,99.61804087385482
MFE,IAH,1914,75.59717868338558
MFR,DEN,519,158.3757225433526
MFR,SFO,1277,83.28034455755677
MFR,SLC,653,105.07350689127105
MGM,ATL,2189,56.39698492462311
MGM,DFW,936,128.86111111111111
MHK,DFW,966,93.64389233954451
MHK,ORD,631,107.46117274167987
MHT,ATL,329,182.80851063829786
MHT,BWI,2182,95.84784601283226
MHT,DTW,378,130.74338624338625
MHT,EWR,678,81.73451327433628
MHT,LGA,124,82.0241935483871
MHT,MCO,696,200.45258620689654
MHT,MDW,854,155.84894613583137
MHT,ORD,481,165.1995841995842
MHT,TPA,443,203.58916478555304
MIA,ATL,5138,121.6058777734527
MIA,AUS,207,193.28019323671498
MIA,BDL,373,184.1608579088472
MIA,BHM,544,121.93198529411765
MIA,BOS,2292,193.17670157068062
MIA,BWI,1091,155.52978918423466
MIA,CHS,250,105.048
MIA,CLE,256,177.04296875
MIA,CLT,2957,129.61109232330065
MIA,CMH,589,166.72156196943973
MIA,CVG,605,162.78842975206612
MIA,DCA,2948,152.90400271370422
MIA,DEN,1338,267.5276532137519
MIA,DFW,3641,196.26805822576216
MIA,DTW,1198,188.62687813021702
MIA,EGE,125,287.224
MIA,EWR,2677,180.32536421367203
MIA,EYW,538,50.778810408921935
MIA,GNV,580,72.43793103448276
MIA,GSO,146,126.78767123287672
MIA,IAD,806,150.8138957816377
MIA,IAH,2863,172.434858539993
MIA,JAX,334,78.47904191616766
MIA,JFK,3548,180.82046223224353
MIA,LAS,1393,326.2196697774587
MIA,LAX,3015,346.0354892205639
MIA,LGA,6192,178.43556201550388
MIA,MCI,204,200.5049019607843
MIA,MCO,3024,66.28174603174604
MIA,MEM,149,161.53691275167785
MIA,MSP,845,236.44733727810652
MIA,MSY,621,125.5426731078905
MIA,ORD,4117,203.0415350983726
MIA,ORF,237,143.26582278481013
MIA,PHL,2638,168.04435178165278
MIA,PHX,618,311.584142394822
MIA,PNS,486,109.48559670781893
MIA,RDU,1014,128.2938856015779
MIA,SAN,386,327.9119170984456
MIA,SAT,207,194.30917874396135
MIA,SEA,344,403.9186046511628
MIA,SFO,1019,374.03925417075567
MIA,SJU,2432,156.0949835526316
MIA,SLC,162,318.22222222222223
MIA,STL,599,173.45575959933223
MIA,STT,932,159.76931330472104
MIA,STX,535,161.12897196261682
MIA,TLH,422,92.72274881516587
MIA,TPA,1991,65.66901054746359
MKE,ATL,3144,124.83587786259542
MKE,BOS,598,130.7859531772575
MKE,BWI,867,115.70934256055364
MKE,CLE,750,75.188
MKE,CVG,351,77.54985754985755
MKE,DAL,236,155.40254237288136
MKE,DCA,952,111.0031512605042
MKE,DEN,1999,160.16008004002
MKE,DFW,986,162.8580121703854
MKE,DTW,1720,72.03197674418605
MKE,EWR,1036,131.80984555984557
MKE,FLL,377,195.3315649867374
MKE,IAH,854,174.9215456674473
MKE,LAS,1089,236.6161616161616
MKE,LAX,380,267.8421052631579
MKE,LGA,1176,129.80527210884352
MKE,MCI,607,93.14662273476112
MKE,MCO,1250,166.2928
MKE,MSP,2231,76.5280143433438
MKE,MSY,108,148.75
MKE,ORD,4658,52.70223271790468
MKE,PHX,1404,232.8497150997151
MKE,RSW,515,178.53398058252426
MKE,SEA,540,263.10185185185185
MKE,SFO,380,278.5657894736842
MKE,STL,588,78.32482993197279
MKE,TPA,607,164.14332784184515
MKG,ORD,629,60.047694753577105
MLB,ATL,1327,99.06254709871891
MLI,ATL,756,107.60978835978835
MLI,DEN,182,144.43406593406593
MLI,DFW,914,138.02297592997812
MLI,DTW,206,91.65533980582525
MLI,MSP,64,76.109375
MLI,ORD,1549,61.87992253066494
MLU,ATL,1197,90.6015037593985
MLU,DFW,935,80.1711229946524
MLU,IAH,780,71.74102564102564
MMH,SFO,136,69.22058823529412
MOB,ATL,2242,72.21052631578948
MOB,DFW,932,115.28755364806867
MOB,IAH,1495,95.01739130434783
MOB,ORD,284,145.91901408450704
MOT,DEN,1010,117.96534653465346
MOT,MSP,823,91.78371810449575
MQT,ORD,280,98.13928571428572
MRY,LAX,1492,77.68364611260054
MRY,PHX,615,109.64390243902439
MRY,SFO,770,43.628571428571426
MSN,ATL,891,126.80920314253648
MSN,DEN,717,148.94281729428172
MSN,DFW,905,154.03204419889502
MSN,DTW,1371,77.48431801604669
MSN,EWR,310,133.09032258064516
MSN,LGA,151,138.1523178807947
MSN,MSP,1275,67.9043137254902
MSN,ORD,3059,56.71886237332462
MSN,SLC,204,194.4607843137255
MSO,DEN,559,121.2772808586762
MSO,MSP,428,155.35981308411215
MSO,SLC,1000,88.581
MSP,ABQ,213,161.52582159624413
MSP,ABR,665,76.26466165413534
MSP,ALB,201,147.86567164179104
MSP,ANC,575,350.63304347826084
MSP,ATL,4706,149.90076498087546
MSP,ATW,508,67.13188976377953
MSP,AUS,194,167.70618556701032
MSP,AZO,118,89.09322033898304
MSP,BDL,851,155.20329024676852
MSP,BIL,644,131.76863354037266
MSP,BIS,1495,88.90702341137124
MSP,BJI,666,67.40090090090091
MSP,BMI,70,87.31428571428572
MSP,BNA,1071,129.85807656395892
MSP,BOI,702,185.96438746438747
MSP,BOS,1799,166.51806559199557
MSP,BRD,582,56.422680412371136
MSP,BUF,195,118.92820512820512
MSP,BWI,1030,147.29417475728155
MSP,BZN,688,150.63808139534885
MSP,CID,682,68.1099706744868
MSP,CLE,683,113.04099560761347
MSP,CLT,2123,151.68629298162978
MSP,CMH,465,112.98064516129033
MSP,CVG,458,115.59825327510917
MSP,DAY,569,109.92970123022847
MSP,DCA,1650,143.31939393939393
MSP,DEN,5491,129.69003824439991
MSP,DFW,2546,154.12018853102907
MSP,DIK,594,111.18350168350169
MSP,DLH,612,57.833333333333336
MSP,DSM,209,72.48803827751196
MSP,DTW,2644,100.12708018154312
MSP,EWR,1318,164.6464339908953
MSP,FAI,124,340.75
MSP,FAR,1715,66.78192419825074
MSP,FCA,203,170.69458128078819
MSP,FLL,608,212.82894736842104
MSP,FNT,440,95.34545454545454
MSP,FSD,1269,64.31205673758865
MSP,FWA,273,94.28937728937728
MSP,GEG,770,188.6103896103896
MSP,GFK,717,78.2649930264993
MSP,GRB,1051,67.58991436726927
MSP,GRR,1127,84.22005323868677
MSP,GTF,304,156.6578947368421
MSP,HIB,566,63.35689045936396
MSP,HLN,229,159.1048034934498
MSP,IAD,585,143.6957264957265
MSP,IAH,1730,176.02774566473988
MSP,ICT,633,116.78830963665087
MSP,IMT,332,73.26204819277109
MSP,IND,900,94.90333333333334
MSP,INL,243,75.3045267489712
MSP,ISN,1062,118.58380414312617
MSP,JAC,133,148.82706766917292
MSP,JAX,183,176.72677595628414
MSP,JFK,816,168.78186274509804
MSP,LAN,517,95.68858800773694
MSP,LAS,2537,203.27788726842726
MSP,LAX,3082,242.18040233614536
MSP,LEX,54,113.51851851851852
MSP,LGA,2121,161.002828854314
MSP,LNK,381,84.79265091863518
MSP,LSE,488,55.24590163934426
MSP,MBS,79,94.65822784810126
MSP,MCI,1892,86.61575052854123
MSP,MCO,1587,191.89540012602396
MSP,MDW,2977,91.92307692307692
MSP,MEM,428,125.6355140186916
MSP,MIA,846,219.70212765957447
MSP,MKE,2200,70.83
MSP,MLI,57,77.10526315789474
MSP,MOT,822,97.60705596107056
MSP,MSN,1231,61.796100731112915
MSP,MSO,430,174.9860465116279
MSP,MSY,330,162.23333333333332
MSP,OKC,369,132.42547425474254
MSP,OMA,1282,73.81825273010921
MSP,ORD,6208,90.125
MSP,ORF,92,163.43478260869566
MSP,PDX,1292,219.94582043343652
MSP,PHL,2352,154.24277210884352
MSP,PHX,4043,203.32698491219392
MSP,PIT,479,119.93945720250522
MSP,PSC,258,203.3372093023256
MSP,PSP,155,226.2516129032258
MSP,RAP,1321,105.06737320211961
MSP,RDU,422,149.718009478673
MSP,RHI,665,65.68571428571428
MSP,RIC,322,150.49068322981367
MSP,ROC,123,126.15447154471545
MSP,RST,397,46.977329974811084
MSP,RSW,915,203.1846994535519
MSP,SAN,1071,232.16153127917835
MSP,SAT,236,179.25
MSP,SBN,552,91.33514492753623
MSP,SDF,99,122.63636363636364
MSP,SEA,2547,220.30349430702788
MSP,SFO,2444,252.36252045826515
MSP,SJC,458,241.8013100436681
MSP,SLC,1850,169.8864864864865
MSP,SMF,541,230.6728280961183
MSP,SNA,916,236.87227074235807
MSP,STL,2266,89.216240070609
MSP,SYR,172,131.50581395348837
MSP,TPA,1071,188.62371615312793
MSP,TTN,154,148.8181818181818
MSP,TUL,434,120.35023041474655
MSP,TUS,179,207.27374301675977
MSP,TVC,110,76.0
MSP,XNA,463,119.60043196544277
MSY,ATL,5574,88.1681019016864
MSY,AUS,342,87.32456140350877
MSY,BNA,1039,85.85178055822907
MSY,BOS,329,194.74164133738603
MSY,BWI,808,150.38366336633663
MSY,CLT,1463,111.49213943950787
MSY,DAL,2392,85.90091973244147
MSY,DCA,744,144.88575268817203
MSY,DEN,1580,173.5746835443038
MSY,DFW,2599,100.42439399769142
MSY,DTW,973,148.92394655704007
MSY,EWR,1076,177.02695167286245
MSY,FLL,923,107.3076923076923
MSY,HOU,3020,73.51655629139073
MSY,IAD,274,148.12408759124088
MSY,IAH,2660,77.02368421052631
MSY,JFK,1100,178.0609090909091
MSY,LAS,704,231.63636363636363
MSY,LAX,1847,257.36978884677853
MSY,LGA,449,173.87305122494433
MSY,MCI,331,116.72205438066466
MSY,MCO,1135,100.16740088105728
MSY,MDW,852,135.66901408450704
MSY,MIA,621,112.06441223832527
MSY,MKE,109,139.63302752293578
MSY,MSP,329,164.20060790273556
MSY,OAK,177,278.3898305084746
MSY,ORD,1345,150.94275092936803
MSY,PHL,357,164.5546218487395
MSY,PHX,393,208.9058524173028
MSY,SAN,333,241.06606606606607
MSY,SAT,240,100.04166666666667
MSY,SEA,334,309.0179640718563
MSY,SFO,214,293.01869158878503
MSY,SLC,303,224.67986798679868
MSY,STL,568,102.40316901408451
MSY,TPA,978,85.4959100204499
MTJ,DEN,448,64.98883928571429
MTJ,DFW,91,125.3956043956044
MTJ,IAH,171,149.49122807017545
MTJ,ORD,114,165.2017543859649
MVY,BOS,84,44.464285714285715
MVY,JFK,121,71.40495867768595
MYR,ACY,326,78.94171779141104
MYR,ATL,1410,82.6354609929078
MYR,BOS,321,115.05295950155764
MYR,BWI,199,84.03015075376885
MYR,CLE,168,105.36904761904762
MYR,CRW,64,71.34375
MYR,DFW,62,167.06451612903226
MYR,DTW,384,119.4140625
MYR,FLL,375,101.66666666666667
MYR,IAG,115,109.0695652173913
MYR,LBE,195,88.27692307692308
MYR,LGA,648,110.6604938271605
MYR,ORD,237,140.9367088607595
MYR,PHL,191,91.17277486910994
NRT,IAH,1,682.0
NRT,SFO,1,558.0
OAJ,ATL,1124,92.11654804270462
OAK,ABQ,793,133.10214375788146
OAK,ATL,64,269.6875
OAK,AUS,335,202.7462686567164
OAK,BNA,177,247.7683615819209
OAK,BOI,658,87.53039513677811
OAK,BOS,102,329.3137254901961
OAK,BUR,3665,65.05457025920873
OAK,BWI,322,306.07142857142856
OAK,CMH,114,265.0
OAK,DAL,592,202.1875
OAK,DEN,1244,144.61012861736336
OAK,DFW,330,196.51818181818183
OAK,GEG,633,115.87677725118483
OAK,HNL,521,331.7236084452975
OAK,HOU,628,223.68630573248407
OAK,IAH,176,221.01136363636363
OAK,JFK,284,320.59154929577466
OAK,KOA,335,325.0805970149254
OAK,LAS,3469,85.04496973191121
OAK,LAX,6129,79.53075542502856
OAK,LGB,998,77.22044088176352
OAK,LIH,191,337.13612565445027
OAK,MCI,296,198.98648648648648
OAK,MDW,992,245.8266129032258
OAK,MSY,177,242.93785310734464
OAK,OGG,666,323.4114114114114
OAK,ONT,2138,73.73947614593078
OAK,ORD,330,245.28181818181818
OAK,PDX,1777,97.33821046707935
OAK,PHX,2515,112.3037773359841
OAK,SAN,3477,84.74259419039402
OAK,SEA,3214,116.46546359676415
OAK,SLC,2114,101.82166508987702
OAK,SNA,2465,82.20689655172414
OGG,ANC,67,364.44776119402985
OGG,BLI,88,348.82954545454544
OGG,DEN,170,399.2529411764706
OGG,DFW,498,434.82730923694777
OGG,HNL,8279,35.57676047831864
OGG,ITO,667,37.365817091454275
OGG,KOA,814,32.6007371007371
OGG,LAX,2698,314.7887323943662
OGG,LIH,1321,45.45647236941711
OGG,OAK,667,300.12743628185905
OGG,ORD,113,473.2300884955752
OGG,PDX,578,323.5553633217993
OGG,PHX,545,340.4275229357798
OGG,SAN,379,316.3509234828496
OGG,SEA,1241,333.361804995971
OGG,SFO,1411,296.3805811481219
OGG,SJC,667,296.7991004497751
OGG,SMF,334,300.9311377245509
OKC,ATL,1965,124.31552162849873
OKC,BWI,331,166.75226586102718
OKC,DAL,913,54.68236582694414
OKC,DEN,1732,101.4728637413395
OKC,DFW,2646,64.31216931216932
OKC,DTW,323,143.58204334365325
OKC,EWR,153,197.8954248366013
OKC,HOU,1217,82.75267050123254
OKC,IAH,1041,87.69164265129683
OKC,LAS,664,162.80873493975903
OKC,LAX,315,194.68253968253967
OKC,MDW,332,115.15060240963855
OKC,MSP,367,126.66212534059946
OKC,ORD,1757,126.00967558338077
OKC,PHX,653,144.80091883614088
OKC,SEA,152,255.77631578947367
OKC,SFO,329,221.70212765957447
OKC,SLC,602,151.09966777408638
OKC,STL,413,80.84745762711864
OMA,ATL,1549,134.88056810845706
OMA,DAL,114,117.67543859649123
OMA,DEN,2071,100.04442298406566
OMA,DFW,1340,116.34925373134328
OMA,DTW,715,117.87692307692308
OMA,EWR,592,170.01013513513513
OMA,IAH,1154,139.01473136915078
OMA,LAS,833,175.90036014405763
OMA,LAX,63,205.0
OMA,LGA,131,172.5114503816794
OMA,MCO,133,178.5639097744361
OMA,MDW,1649,87.61673741661613
OMA,MSP,1265,72.29169960474309
OMA,ORD,1940,97.98144329896907
OMA,PHX,1244,170.42202572347267
OMA,SEA,333,216.32732732732734
OMA,SLC,486,157.06378600823047
OMA,STL,938,70.6183368869936
OME,ANC,598,83.92976588628763
ONT,DEN,1166,137.3319039451115
ONT,DFW,1423,180.96697118763177
ONT,IAH,467,194.3918629550321
ONT,LAS,1370,58.660583941605836
ONT,MDW,323,233.40557275541795
ONT,OAK,2119,74.78055686644643
ONT,PDX,717,137.2887029288703
ONT,PHX,2963,71.05433682078974
ONT,SEA,895,158.468156424581
ONT,SFO,2140,87.44953271028038
ONT,SJC,1319,68.06292645943897
ONT,SLC,940,106.10425531914893
ONT,SMF,2009,77.27725236436038
ORD,ABE,649,113.03081664098613
ORD,ABQ,538,185.8903345724907
ORD,ACY,147,114.0
ORD,ALB,860,119.23488372093023
ORD,ALO,598,71.87123745819397
ORD,ANC,636,404.00471698113205
ORD,ASE,591,174.62267343485618
ORD,ATL,6325,120.67415019762846
ORD,ATW,1382,57.9247467438495
ORD,AUS,2203,168.64911484339538
ORD,AVL,701,106.17118402282453
ORD,AVP,494,108.73684210526316
ORD,AZO,1272,54.077044025157235
ORD,BDL,1489,129.35594358629953
ORD,BHM,992,110.70060483870968
ORD,BIS,327,142.67584097859327
ORD,BMI,913,55.75684556407448
ORD,BNA,3489,91.92290054456865
ORD,BOI,530,234.7811320754717
